id,zip
267527,91914
267528,91915
267539,92121
267549,92011
267562,92108
267607,91942
267618,91911
267619,92056
267620,91942
267641,91977
267685,92109
267686,91911
267711,92106
267730,92020
267735,92110
267755,92026
267794,92110
267819,91911
267844,92029
267852,92025
267855,92078
267863,91911
267913,92026
267926,92020
267933,92071
267935,91911
267936,92115
267969,92054
267978,92029
268032,92108
268064,92123
268097,92123
268106,92020
268131,92081
268139,92122
268163,92106
268179,92139
268195,91910
268245,92122
268253,92109
268262,92154
268285,92071
268287,92071
268294,92121
268296,92139
268358,92065
268361,92107
268374,92110
268384,92008
268388,91950
268389,92101
268421,92014
268423,92065
268465,91942
268467,92108
268474,92121
268489,92020
268523,92108
268545,92110
268547,92027
268550,91911
268552,92020
268558,92116
268559,92123
268565,92127
268578,92101
268595,92154
268610,92113
268623,91942
268636,92121
268640,92054
268654,92120
268663,92014
268665,92054
268715,92008
268734,92129
268760,92029
268771,92037
268772,92108
268785,92025
268789,92104
268799,92154
268804,92105
268815,92101
268816,92020
268829,91942
268862,92020
268883,92110
268888,92008
268890,92130
268895,92154
268908,92126
268909,92121
268948,92065
268959,92008
268967,92024
268969,92071
268978,92037
268993,92075
269015,92173
269017,92109
269028,92064
269033,92154
269060,92113
269068,92064
269074,92024
269079,92110
269110,91942
269112,92110
269113,91911
269121,92008
269126,92128
269131,92109
269138,92123
269140,92115
269158,92101
269163,92108
269173,92037
269177,92056
269192,92024
269196,92127
269225,92110
269240,92119
269241,92111
269269,92037
269291,92121
269295,92056
269307,92037
269313,92027
269336,92078
269337,92114
269348,92101
269349,92107
269383,92154
269395,91910
269401,92020
269405,92131
269407,92121
269425,92173
269456,92173
269462,92113
269498,92105
269516,92054
269535,91910
269537,92102
269560,92106
269566,92105
269573,92081
269580,92008
269586,92115
269587,92071
269598,92065
269615,92131
269650,92008
269652,92109
269672,92104
269686,92056
269692,91942
269699,92024
269721,92078
269722,92009
269801,92113
269810,92113
269859,92124
269862,92111
269863,92008
269872,92113
269874,92026
269885,92113
269908,92081
269916,91915
269923,92081
269926,92008
269937,92020
269955,92126
269956,92037
269981,92115
269987,92105
269988,92029
269991,92014
269992,92101
270018,92128
270031,92108
270035,92116
270078,92108
270079,92140
270109,92029
270148,91911
270161,92131
270162,92122
270197,92101
270198,92024
270219,92115
270263,92173
270268,92020
270271,92081
270318,92008
270322,92008
270336,92054
270342,92026
270364,91942
270399,92131
270411,92108
270450,92020
270466,92107
270472,92110
270484,92101
270490,92024
270513,92127
270521,92027
270540,92037
270556,91950
270567,91915
270570,92131
270584,92110
270585,92081
270592,92081
270598,92123
270610,92109
270622,92037
270631,91977
270648,92121
270651,92113
270661,92078
270666,92078
270701,92101
270702,92054
270723,91911
270783,92054
270791,92120
270800,91942
270826,92027
270830,92121
270846,92025
270850,92111
270851,92111
270881,92029
270882,92120
270896,92008
270898,92054
270916,92025
270968,92037
270982,92024
270984,91911
271000,92008
271023,92110
271024,92123
271032,92071
271043,92109
271057,92109
271058,92132
271067,91942
271075,92117
271085,92024
271086,92122
271095,92071
271098,92105
271121,91914
271147,92010
271166,92107
271168,92075
271178,92026
271181,91902
271193,92078
271195,92025
271234,91942
271235,92037
271236,92117
271252,92037
271254,92027
271283,92102
271287,92054
271321,92102
271337,92081
271346,92081
271354,92101
271371,92101
271387,92122
271388,92121
271399,92115
271407,92020
271461,92114
271462,91910
271465,92119
271466,92101
271467,92173
271472,92037
271477,92121
271480,91942
271490,92126
271500,92037
271506,91902
271552,92065
271572,92064
271578,91911
271584,92109
271586,92104
271594,92054
271616,92106
271620,92154
271643,91950
271653,92008
271655,92116
271673,92115
271692,92128
271696,92154
271700,92054
271724,91950
271765,92008
271781,92056
271812,92101
271815,92109
271842,92026
271868,92117
271877,92123
271887,92065
271909,92101
271911,92081
271926,91942
271934,92129
271937,92103
271938,92101
271966,92037
271969,92026
271981,92101
271983,91911
271991,92011
271992,92173
271996,92121
271997,92109
272016,92107
272018,92075
272036,92024
272042,92064
272051,92130
272055,92109
272058,92065
272059,92124
272084,91950
272126,92101
272138,92118
272140,92126
272155,91910
272160,92111
272174,92020
272180,92101
272201,92101
272214,92037
272216,92101
272221,92025
272229,92025
272239,92054
272276,91910
272295,92111
272298,92108
272309,92111
272341,92123
272395,92024
272396,91942
272402,91950
272409,91942
272412,92119
272426,92127
272435,92130
272466,91915
272475,92117
272480,91914
272491,91942
272492,92056
272498,92115
272503,92029
272506,92024
272527,92071
272536,92056
272563,92101
272571,92121
272597,91945
272607,91911
272629,92109
272635,92024
272647,91932
272678,92054
272682,92009
272707,92105
272720,92123
272721,92129
272727,91950
272734,92056
272748,92101
272766,92075
272776,91977
272784,92024
272788,92054
272792,92105
272795,92121
272796,92121
272801,92101
272829,92064
272838,92056
272854,92111
272858,92103
272862,92111
272870,92127
272879,92101
272895,92009
272906,92107
272913,92104
272944,92118
272950,92102
272955,92054
272973,92101
272976,91950
272995,91902
273002,92154
273026,92101
273082,92110
273089,92109
273103,91942
273104,92101
273126,92020
273148,91950
273173,92108
273176,92101
273177,92024
273208,92025
273210,92025
273228,92117
273239,92102
273281,92037
273296,92011
273305,92117
273327,92029
273343,92037
273351,92126
273367,92103
273394,92123
273407,92025
273414,92101
273423,92110
273476,92108
273492,92109
273512,92108
273513,92107
273515,92105
273521,91902
273543,92101
273547,92101
273558,92065
273602,92128
273617,92154
273641,91910
273682,92065
273702,92020
273705,92106
273717,92105
273725,91950
273735,92111
273739,92126
273744,92008
273757,92126
273767,92130
273768,92130
273783,91915
273841,92104
273843,92110
273844,92037
273850,92105
273852,92067
273856,92104
273864,91950
273866,92078
273898,92105
273899,92102
273900,92103
273909,92101
273924,92104
273925,92008
273937,92075
273941,92128
273981,92173
273982,92116
273986,92107
273996,91910
274010,92173
274012,92108
274040,92121
274042,92128
274054,92131
274071,92065
274086,92009
274109,92106
274113,92107
274117,92065
274136,92108
274139,92111
274143,92126
274146,92108
274164,92102
274165,92121
274169,92154
274171,92111
274182,92109
274214,91942
274285,92008
274307,92056
274345,92111
274367,92008
274375,91911
274377,92107
274380,91950
274390,92119
274397,92128
274417,91945
274425,92119
274432,92064
274433,92037
274436,91942
274439,92020
274452,92120
274456,91942
274493,92103
274523,92106
274525,92054
274544,92101
274563,91950
274582,91913
274583,92123
274585,92120
274586,92064
274587,91950
274592,92064
274596,92105
274598,92121
274606,92154
274629,92123
274644,92101
274672,91950
274678,92107
274680,92101
274683,92107
274703,92071
274710,92104
274739,91942
274753,92104
274757,92008
274765,92120
274771,92101
274798,92126
274808,92025
274809,92109
274810,92118
274849,92122
274854,92101
274871,91942
274876,92103
274886,92103
274902,92104
274936,92104
274938,92117
274952,92101
274964,92116
274978,92126
274987,91945
274990,92024
274991,91942
274992,91902
274999,92078
275053,92115
275055,92101
275084,92027
275105,92119
275113,92110
275115,92121
275117,92037
275132,91910
275137,92056
275138,92024
275150,91911
275170,92020
275174,92108
275189,92054
275197,91902
275223,92103
275229,92117
275230,92109
275250,92127
275283,92071
275284,92110
275296,92065
275297,92117
275299,92109
275313,91902
275344,91942
275349,91911
275350,92109
275367,92122
275369,92130
275373,92105
275401,92078
275405,92078
275415,92129
275418,92121
275420,92111
275422,92126
275427,92054
275433,92020
275435,92054
275464,92126
275475,91910
275524,92111
275566,92081
275567,92056
275577,92130
275581,92029
275589,92111
275609,91910
275617,91910
275623,92111
275640,92117
275697,92123
275699,92101
275719,92027
275770,92126
275771,92126
275793,92109
275797,92110
275822,92117
275827,91942
275830,92101
275834,92101
275843,92101
275848,92111
275873,91977
275876,92126
275880,92117
275893,92064
275895,92103
275919,91910
275920,91932
275930,92025
275988,92025
275999,92024
276020,92117
276037,92126
276047,92011
276108,92117
276109,92054
276115,91902
276131,92116
276133,92121
276134,92117
276160,92101
276180,92173
276196,92104
276205,92024
276206,92024
276215,92111
276234,92108
276236,92109
276237,92120
276241,92078
276249,91911
276274,91910
276277,92108
276278,92117
276299,92110
276330,92026
276331,92111
276332,92025
276362,92101
276373,91911
276375,92128
276380,92111
276381,92111
276388,91950
276389,91945
276396,92102
276399,92101
276402,92111
276415,92104
276419,92081
276425,92101
276428,92121
276430,92109
276431,92173
276446,92106
276510,92078
276516,92037
276528,92103
276598,92111
276626,92103
276628,92111
276631,92008
276637,92103
276659,92102
276672,91915
276687,91911
276698,92109
276699,92131
276720,92025
276790,92020
276801,92110
276859,92110
276861,92105
276863,92101
276871,92110
276882,92123
276889,92116
276954,92109
276955,92126
276957,92101
276971,92119
276985,92127
276986,92128
277006,92116
277007,92025
277011,92116
277045,92108
277047,92121
277060,91950
277092,92114
277093,92020
277113,91945
277123,92075
277124,92107
277162,92109
277172,92054
277186,92123
277188,92101
277189,92111
277190,92124
277206,92102
277207,92119
277240,92064
277243,92117
277247,92122
277258,91911
277259,92110
277264,91911
277302,92081
277317,92008
277321,92009
277331,92101
277364,91977
277372,92123
277376,92027
277384,92111
277390,92078
277408,92020
277414,92101
277428,92108
277433,92121
277437,92025
277440,92107
277461,92105
277463,92065
277472,92010
277539,92071
277580,92020
277581,92020
277610,92078
277642,92108
277647,92108
277649,92025
277654,91911
277663,92130
277672,92109
277691,92126
277692,92105
277701,91950
277706,92025
277708,92104
277709,92065
277711,92065
277756,92113
277757,92105
277786,92111
277799,92128
277805,92131
277806,92116
277808,91910
277814,91902
277822,92122
277833,91915
277840,92025
277855,92054
277858,92071
277913,92056
277928,92054
277975,92108
277981,92106
277982,92056
278001,92111
278016,92121
278027,92109
278055,92037
278063,92115
278084,92025
278085,92064
278087,92126
278088,92128
278125,91942
278132,92075
278135,92113
278157,92114
278163,92108
278179,91911
278183,92014
278186,92037
278192,92064
278223,92129
278250,92109
278313,92106
278322,92106
278329,92108
278348,92154
278359,92101
278360,92131
278386,91915
278389,92008
278405,92110
278453,92154
278454,92173
278467,92130
278514,92126
278515,92010
278516,92122
278517,92106
278568,92014
278598,92037
278600,92128
278601,92129
278602,92129
278610,91977
278618,91932
278621,92122
278623,92111
278625,91910
278626,92154
278629,92128
278732,92101
278751,91942
278753,91915
278781,92130
278786,92025
278787,92029
278793,91950
278795,92008
278796,92109
278799,92109
278816,92101
278846,92064
278858,92110
278859,92024
278860,92078
278861,92124
278864,92123
278878,92101
278882,92101
278892,92111
278911,91914
278924,92123
278931,92020
278965,91910
278968,91910
278975,92037
278977,92107
278997,92117
278998,92008
278999,92008
279004,92117
279042,91914
279061,92020
279066,92024
279068,91950
279069,92116
279114,92081
279122,92054
279137,92108
279193,92081
279200,92037
279201,92054
279258,92123
279282,92106
279315,92103
279326,91910
279331,92130
279335,92116
279385,92075
279442,92111
279448,92078
279468,92109
279475,92024
279503,92140
279514,92026
279527,92037
279530,92111
279545,92154
279549,92101
279561,92111
279564,92115
279591,92101
279596,92024
279601,92113
279606,92110
279617,92024
279618,92078
279620,92104
279630,91911
279648,92121
279651,92154
279667,92065
279699,91950
279708,92037
279711,92054
279713,92008
279760,92122
279786,91902
279787,92020
279795,92101
279803,92008
279809,91911
279873,92020
279876,92104
279877,92126
279899,92173
279911,92110
279915,92104
279936,92008
279940,92101
279955,92103
279975,92108
279989,92123
279992,92026
280001,92113
280002,92071
280010,92105
280012,92109
280020,92101
280023,92029
280035,91910
280051,92024
280052,92037
280079,92014
280080,92020
280083,92121
280084,92128
280093,92025
280095,92109
280098,92037
280106,92078
280110,91902
280115,92101
280146,92108
280150,92119
280183,92130
280187,92113
280188,92120
280197,92108
280226,92108
280231,92109
280235,91942
280243,92154
280250,92102
280266,92105
280277,92113
280297,92105
280299,91977
280300,91910
280313,92008
280320,92116
280335,92106
280354,91911
280362,92116
280363,92008
280367,91942
280368,92027
280381,92122
280388,92064
280391,92106
280396,92011
280397,92104
280399,92029
280408,92081
280430,92081
280441,92111
280444,92056
280494,91902
280498,92020
280519,92102
280520,92102
280539,92078
280540,92026
280545,92008
280548,92025
280550,92122
280560,92107
280588,92056
280592,91977
280601,92026
280632,92081
280637,92102
280669,92154
280674,92118
280685,92008
280691,92078
280697,92154
280699,92120
280712,91910
280724,91977
280744,92108
280756,92054
280761,92065
280767,92054
280771,92101
280782,92111
280807,92054
280824,92101
280826,92106
280862,92107
280865,92109
280872,92081
280873,91950
280884,92071
280885,92103
280927,92108
280931,92025
280934,92128
280955,92121
280957,92127
280966,91910
280985,92111
281010,92008
281067,92064
281078,92154
281082,91950
281093,92026
281100,92121
281105,92123
281108,92121
281147,92102
281150,92103
281162,92020
281174,92116
281189,92064
281209,91945
281270,92130
281309,92109
281316,91950
281341,92071
281346,92064
281410,91942
281415,92101
281442,92109
281455,92173
281464,92121
281476,92117
281486,92127
281495,92071
281523,92029
281528,92025
281537,92037
281549,92154
281551,92111
281560,92008
281573,92108
281574,92071
281590,91950
281599,91950
281606,92109
281617,92121
281624,91942
281658,92037
281660,91950
281686,92103
281694,91942
281699,92123
281729,92101
281752,92109
281756,92104
281768,92111
281775,92078
281782,92054
281784,92106
281786,92116
281821,92119
281835,92071
281859,92037
281865,92108
281866,92117
281875,92121
281889,92109
281891,92103
281900,92008
281904,92121
281911,92109
281918,92122
281961,92027
281970,91911
281976,92025
281979,92121
282011,92078
282015,92109
282051,92104
282102,92025
282114,92008
282121,92140
282125,92111
282131,92101
282136,92105
282144,92102
282159,92129
282172,92025
282182,92065
282198,91977
282252,92122
282275,92111
282280,92110
282287,92123
282295,91942
282301,92110
282328,92122
282346,92111
282350,91911
282374,91945
282388,92154
282392,92101
282413,92127
282439,92121
282440,92117
282448,92101
282454,92126
282461,92103
282492,92081
282508,92122
282512,92115
282530,92024
282531,92025
282533,92109
282560,92154
282564,92116
282592,92106
282596,92105
282599,92104
282615,92020
282624,92103
282635,92111
282674,92154
282676,92105
282682,92008
282691,92110
282696,92029
282714,92110
282715,92154
282729,92101
282748,92121
282759,91942
282765,92008
282797,92115
282854,92011
282856,92103
282877,92078
282888,92109
282892,92025
282894,91910
282921,92119
282922,92117
282940,92113
282947,92173
282948,92081
282973,92120
282978,92054
282996,92116
283006,92128
283040,92020
283045,92120
283047,92101
283049,92104
283105,92129
283133,92110
283155,92129
283158,92123
283170,91910
283174,92071
283180,92056
283213,91915
283225,92027
283235,92101
283237,92116
283239,92101
283242,92117
283243,92154
283257,91942
283268,91914
283300,92108
283301,92120
283302,92123
283304,92126
283316,92103
283346,91942
283354,92008
283394,92121
283408,92110
283409,92103
283411,92110
283422,92126
283461,91977
283474,92025
283479,92025
283484,91950
283523,92101
283538,91932
283543,92025
283568,92121
283574,92025
283576,92029
283592,92102
283624,92173
283653,92110
283657,92126
283666,91942
283676,92118
283684,92122
283699,91910
283706,92011
283717,92104
283720,92109
283727,91950
283749,92078
283767,92111
283778,92115
283787,92011
283791,92114
283797,92024
283888,92128
283889,92104
283895,92078
283901,91945
283905,91902
283926,91942
283928,92025
283936,92104
283940,92054
283944,92121
283950,92111
283957,91942
283962,92101
283964,92102
283971,92111
283972,91942
283974,91910
284002,92108
284019,92131
284054,92101
284066,92154
284072,92109
284088,92130
284095,92118
284097,92126
284133,92024
284141,92116
284142,92010
284145,92110
284151,92101
284158,91911
284186,91950
284188,92027
284218,92103
284246,91942
284255,92103
284266,91911
284280,92154
284282,91915
284299,92054
284331,92101
284340,92101
284353,92029
284395,92110
284397,92110
284406,92075
284449,92037
284454,92008
284466,91942
284468,92078
284473,92037
284484,92025
284485,92064
284492,92110
284497,92103
284517,92114
284527,92130
284530,91977
284534,92113
284546,92101
284549,92108
284556,92054
284560,91914
284584,92014
284586,92056
284592,92025
284594,92126
284613,92123
284619,92101
284622,91950
284628,92110
284635,92008
284647,92154
284648,92139
284665,92115
284667,92111
284671,92108
284679,92064
284683,92054
284686,92101
284700,91902
284732,92020
284771,92024
284775,92129
284787,92081
284790,92106
284815,92009
284820,92115
284828,92020
284829,92071
284839,92011
284840,91977
284842,91977
284857,92103
284906,92009
284908,92037
284910,92081
284923,92011
284952,92126
284979,92113
284985,92010
285028,92108
285034,92064
285058,91942
285064,92115
285066,92117
285073,91945
285080,91911
285084,92065
285085,92065
285107,92116
285118,92102
285137,92024
285141,92103
285178,92120
285182,91942
285195,92154
285198,92113
285204,92103
285224,92024
285269,92101
285270,92103
285283,92111
285308,92009
285332,92024
285334,91910
285335,91915
285348,91911
285377,92101
285388,92101
285392,92014
285394,92121
285425,92101
285436,92101
285447,92126
285451,92071
285464,91942
285490,92054
285501,92120
285514,92115
285536,92103
285555,92110
285573,91950
285580,92026
285632,91911
285643,92037
285675,92111
285676,92111
285736,92117
285738,92101
285773,92024
285793,92111
285807,91915
285823,92121
285828,92078
285829,92154
285832,91945
285834,92024
285836,92056
285839,92127
285870,92106
285874,92101
285877,92014
285884,91942
285900,92103
285902,91902
285907,92115
285916,92173
285923,92020
285953,92025
285956,91911
285961,92115
286000,92101
286009,92101
286015,92025
286019,92064
286029,92110
286047,92115
286065,92064
286116,92065
286117,92064
286135,92071
286149,92065
286167,92102
286170,92026
286178,92111
286180,92120
286237,92067
286279,92024
286280,92025
286297,92081
286315,92026
286339,92105
286342,92054
286371,92139
286393,92024
286431,91942
286445,91932
286462,92101
286463,92114
286480,92116
286513,92108
286523,92101
286548,92111
286549,92102
286570,92054
286580,92054
286588,92025
286597,92113
286653,92029
286655,91910
286659,92110
286669,92056
286671,92110
286683,92054
286688,92126
286707,92054
286709,92024
286717,92101
286719,92056
286721,92071
286726,92025
286727,92122
286747,92101
286750,92110
286751,92123
286776,92108
286784,92154
286806,91950
286819,92111
286849,92029
286864,92110
286865,92123
286883,92104
286884,92104
286892,92025
286896,92101
286919,92109
286929,91911
286948,92111
286956,92101
286967,92065
286998,92124
287016,91932
287031,92129
287032,91911
287033,92113
287034,92054
287041,92054
287050,92101
287071,91915
287075,92128
287089,91910
287095,92071
287119,92131
287130,91915
287132,92020
287133,92029
287135,92025
287136,92129
287138,92111
287141,92109
287155,92110
287178,92121
287198,92008
287200,92108
287201,92054
287204,92101
287211,92109
287219,92110
287242,92025
287252,92101
287280,92127
287295,91950
287327,92124
287337,91913
287342,92111
287382,91950
287391,92110
287393,91950
287396,92078
287401,91942
287434,92024
287440,92024
287443,92008
287460,92008
287474,92008
287480,92111
287482,92111
287503,92132
287535,92114
287562,92130
287568,92123
287571,92154
287573,92025
287604,92111
287640,92104
287641,92116
287652,92108
287653,91911
287673,92173
287676,92110
287714,92008
287729,92056
287770,92122
287806,92122
287816,92121
287817,92121
287818,92024
287820,92122
287822,92037
287825,91977
287833,92025
287835,92025
287836,92071
287840,92101
287857,92120
287858,91910
287863,92113
287865,91911
287877,92116
287879,92128
287885,92131
287896,92054
287904,92118
287906,92173
287915,92108
287917,92029
287975,92026
287987,92109
287996,92111
288006,92110
288024,92110
288064,92111
288075,92106
288088,92101
288101,92056
288110,92111
288113,91945
288146,92101
288161,92075
288172,92110
288175,91902
288182,92103
288224,92105
288226,92101
288228,92025
288230,91950
288235,91932
288285,91911
288315,91942
288318,91911
288338,92037
288339,92109
288344,92081
288350,92103
288363,92054
288371,92154
288386,91977
288392,92121
288406,91950
288422,92020
288423,92008
288426,91950
288433,92024
288434,92026
288437,92105
288438,92109
288440,92024
288441,91910
288445,91911
288451,92101
288487,92128
288506,92103
288526,92078
288531,92027
288538,92109
288547,92101
288557,92117
288583,92078
288609,92108
288630,91911
288692,92065
288699,92123
288725,92054
288734,92126
288753,92127
288763,91950
288764,92111
288767,92115
288771,91950
288772,91950
288811,92103
288861,92145
288863,92115
288867,92111
288887,92024
288889,92025
288893,92101
288895,92111
288898,92126
288920,92027
288922,92071
288941,92122
288945,92113
288972,91911
289000,92111
289009,92020
289056,92118
289057,92075
289096,92020
289103,92115
289104,92025
289110,92173
289129,92107
289155,92111
289161,92009
289165,92102
289201,92120
289255,91914
289256,92110
289284,92111
289287,92118
289294,92154
289310,92109
289311,91950
289319,92054
289326,91910
289351,92121
289353,92037
289362,92102
289364,92101
289385,92106
289403,92078
289406,92126
289439,92020
289441,92020
289478,92064
289479,92121
289481,92078
289495,92065
289510,92054
289511,92011
289522,92020
289548,91977
289568,92027
289595,92101
289603,92037
289614,92108
289616,92101
289625,91932
289642,92122
289656,91911
289681,91950
289688,92123
289701,92111
289702,91911
289704,91911
289720,92117
289756,92008
289781,92024
289790,92104
289791,92120
289807,92024
289810,92128
289812,92054
289815,92024
289841,92122
289847,92117
289859,92025
289861,92109
289863,91911
289866,92029
289868,92064
289872,92123
289902,92027
289909,92117
289911,92071
289912,92104
289918,91945
289945,91910
289946,91950
289948,92113
289949,92064
289950,91945
289971,92010
289972,92101
289998,92064
290004,92123
290005,91977
290011,92106
290018,91910
290036,91915
290074,92173
290075,92054
290077,92101
290134,92111
290139,92037
290172,92037
290187,92064
290243,92064
290251,92024
290269,92110
290289,91950
290312,92124
290339,92101
290343,91950
290351,92128
290365,92101
290409,92101
290420,92101
290426,92115
290438,92106
290450,92064
290465,92104
290485,92037
290494,92008
290497,92131
290524,92056
290551,92025
290558,92037
290562,92117
290584,91945
290592,92102
290607,92101
290629,92108
290640,92101
290643,92027
290667,92078
290668,92024
290726,92130
290729,92173
290735,92121
290737,92075
290738,92008
290739,91911
290756,92110
290772,92064
290798,91945
290801,92081
290806,92037
290823,92110
290858,92024
290882,92025
290887,92117
290888,92117
290907,92128
290931,92014
290933,92025
290935,91910
290937,91911
290951,92109
290952,92109
290953,92122
290954,92111
290958,92020
291001,92111
291029,91910
291055,92024
291065,92020
291090,92154
291092,92064
291095,92011
291108,92115
291123,92113
291124,91950
291152,92103
291164,92130
291186,92107
291206,92027
291213,92026
291216,92103
291241,92101
291267,92128
291268,92064
291269,92064
291270,91977
291285,92078
291299,92109
291306,92111
291316,92111
291319,92071
291328,92110
291329,92108
291332,92115
291333,92108
291342,92123
291343,92120
291348,91910
291365,92109
291379,91911
291382,91913
291395,92008
291397,92101
291419,92108
291421,92064
291427,92107
291428,92109
291429,92126
291430,92020
291434,92101
291452,92154
291455,92037
291456,91911
291473,92101
291497,92101
291536,91914
291551,92037
291573,92108
291582,92154
291583,92154
291586,92111
291588,92024
291592,92107
291598,92025
291615,92111
291629,92065
291632,92108
291638,92122
291643,92108
291650,92111
291654,92024
291659,92126
291669,92025
291673,92024
291679,92037
291683,92111
291696,92108
291700,92106
291705,92122
291724,92122
291739,92101
291756,92008
291765,92075
291770,92081
291776,92113
291797,92056
291813,92111
291814,92108
291820,92008
291822,92122
291843,91942
291844,91942
291866,92026
291893,92103
291899,92101
291909,92054
291939,92078
291950,91977
291951,92024
291955,92130
291962,92130
291969,92056
292018,92064
292022,92101
292043,92026
292056,92103
292063,92107
292066,92101
292072,92037
292074,92025
292080,92105
292091,91910
292148,92054
292152,92101
292164,91910
292214,92101
292234,91911
292249,92025
292252,92024
292270,92029
292276,92114
292281,92020
292291,91911
292328,92173
292349,92154
292350,91915
292360,92101
292362,92117
292372,92037
292379,92101
292380,92101
292382,92008
292387,92025
292396,91950
292404,92064
292418,92101
292429,92008
292433,91915
292435,92111
292436,92056
292441,92106
292442,91950
292449,92154
292457,92025
292479,92115
292504,92111
292507,92121
292509,92131
292524,91950
292527,92009
292539,92064
292552,92105
292572,92037
292624,92115
292628,92128
292631,92078
292647,92113
292658,92105
292670,92109
292689,91942
292699,92014
292706,91950
292711,92011
292725,91942
292778,91950
292793,92014
292828,92075
292844,92115
292847,91942
292858,91911
292862,92027
292874,92054
292878,92110
292902,91911
292907,92037
292909,92037
292916,92027
292920,92113
292921,92107
292924,92054
292934,92130
292946,92121
292947,92029
292949,92029
292950,92115
292967,92054
293011,91950
293034,91977
293042,92121
293044,92025
293057,92108
293058,91910
293060,92025
293063,92071
293077,92101
293082,92056
293083,92126
293085,92020
293087,92120
293091,92109
293092,92107
293096,92008
293138,92123
293139,91910
293157,92107
293162,92110
293164,92129
293171,92008
293197,92154
293209,92154
293227,92025
293230,92111
293237,92104
293245,92071
293251,92071
293311,91914
293319,92008
293322,92121
293340,92104
293392,92065
293409,92108
293439,92054
293446,92025
293449,92109
293473,92108
293478,92078
293485,92123
293510,92054
293522,92025
293524,92121
293525,92014
293534,92064
293536,92020
293550,91977
293554,91932
293565,92029
293568,92120
293569,92120
293585,92056
293588,92025
293596,92020
293610,92029
293618,91950
293632,92121
293642,92117
293660,92009
293681,92026
293692,92111
293730,92117
293736,92126
293743,92128
293746,92173
293747,92064
293759,92115
293795,92071
293798,92114
293814,92108
293824,92126
293828,92173
293832,92101
293851,92010
293854,92121
293856,92126
293857,92054
293858,92123
293863,92024
293865,92121
293867,91932
293871,92123
293879,92008
293880,92108
293883,92110
293886,92121
293897,92105
293898,92105
293902,92127
293905,92078
293954,92071
293957,92024
293960,92106
293973,92101
293979,92054
293983,92120
294010,92121
294032,92104
294047,92037
294062,92110
294083,92008
294093,91950
294118,91950
294120,92020
294130,92027
294147,92025
294169,91942
294185,92081
294196,92117
294207,92008
294216,92056
294221,92110
294234,92131
294236,92101
294240,92121
294243,92126
294289,92104
294319,92064
294328,92105
294343,92008
294381,91910
294383,92102
294394,92109
294399,92120
294419,91910
294439,92121
294457,92081
294471,92101
294473,92115
294477,92131
294487,91910
294540,92020
294547,92071
294551,92111
294619,92120
294627,92111
294646,92111
294653,92064
294663,91915
294700,92101
294701,92025
294718,92118
294720,92037
294728,92109
294729,92020
294749,92105
294752,92102
294756,92111
294766,92131
294770,92020
294779,91910
294783,92101
294831,92109
294851,92037
294852,92120
294853,92101
294854,91950
294855,92131
294856,92108
294893,91914
294907,92054
294910,92111
294937,92106
294974,92126
295013,92111
295028,92108
295032,92020
295036,92101
295085,92124
295103,92025
295113,92025
295117,92108
295128,92024
295130,92081
295152,92109
295227,92056
295247,92104
295283,92081
295313,91950
295316,92027
295323,92075
295326,92130
295340,92118
295342,92110
295344,92130
295357,92109
295362,92103
295374,92064
295397,92154
295418,92134
295425,92120
295432,92109
295439,92111
295447,92020
295456,92024
295468,92101
295474,92108
295487,92009
295508,92071
295521,92078
295522,92103
295549,92127
295559,91914
295581,91914
295584,92020
295597,92104
295604,92111
295606,92109
295640,92121
295660,92101
295664,92025
295694,92025
295695,92115
295708,92101
295722,92128
295738,92025
295753,92128
295760,92126
295778,92025
295788,91950
295790,92105
295795,92108
295809,92123
295827,92114
295850,92123
295865,92102
295873,92103
295895,92008
295930,92104
295931,92127
295936,92111
295940,92078
295945,91915
295957,91911
295975,92056
295987,92075
295988,92024
295995,92108
295997,91911
295998,92129
296000,92081
296001,92054
296014,92102
296015,92037
296027,91902
296064,92020
296066,92054
296078,92026
296087,92014
296102,92056
296103,91945
296120,92116
296123,91913
296125,92054
296131,92101
296142,92123
296150,92126
296153,92108
296161,92101
296180,92115
296184,92037
296191,92008
296206,92020
296208,92101
296211,92117
296239,92103
296259,92123
296264,92110
296280,92064
296288,92056
296304,92126
296309,91950
296346,91932
296351,92109
296369,92064
296382,92113
296384,92105
296392,91914
296405,92101
296414,92111
296427,92078
296442,92111
296458,92128
296475,92117
296480,91910
296530,92029
296531,92067
296532,92130
296538,91911
296540,91950
296545,92056
296551,92024
296568,92107
296569,92154
296590,91911
296600,92024
296603,91914
296624,92078
296625,92121
296640,92128
296673,92121
296699,92029
296740,91942
296751,92121
296752,92104
296766,92128
296781,92071
296798,91910
296801,92154
296820,92071
296839,92065
296853,92065
296862,92121
296877,92056
296886,92075
296887,92075
296898,92014
296904,92123
296911,92128
296918,92111
296919,92101
296942,91950
297029,92104
297041,91945
297060,92154
297080,92081
297112,92025
297118,92037
297185,92122
297188,92081
297191,92071
297199,92101
297201,92103
297232,92109
297233,92113
297259,92120
297260,92122
297266,92081
297298,92101
297328,91950
297339,92111
297340,92154
297341,92054
297357,92110
297358,92110
297364,92103
297374,91942
297380,92054
297385,92101
297437,92078
297438,91913
297458,92122
297460,92101
297482,92101
297483,92154
297486,92102
297512,92154
297515,92026
297526,92110
297530,92120
