id,bg_geoid,ctblockgroup
310252,060730053013,53013.0
310259,060730083391,83391.0
310261,060730056022,56022.0
310268,060730143002,143002.0
310274,060730083552,83552.0
310282,060730176014,176014.0
310305,060730138011,138011.0
310309,060730170361,170361.0
310314,060730166211,166211.0
310320,060730203041,203041.0
310331,060730219001,219001.0
310335,060730162021,162021.0
310343,060730079112,79112.0
310359,060730134092,134092.0
310422,060730207081,207081.0
310429,060730085112,85112.0
310434,060730083501,83501.0
310439,060730219002,219002.0
310441,060730053011,53011.0
310443,060730204042,204042.0
310458,060730134091,134091.0
310505,060730085111,85111.0
310523,060730100161,100161.0
310537,060730134091,134091.0
310552,060730178132,178132.0
310573,060730221012,221012.0
310581,060730203131,203131.0
310610,060730029052,29052.0
310633,060730093074,93074.0
310634,060730027022,27022.0
310643,060730161003,161003.0
310647,060730157051,157051.0
310672,060730202144,202144.0
310680,060730132061,132061.0
310699,060730200294,200294.0
310703,060730085112,85112.0
310711,060730178132,178132.0
310717,060730176061,176061.0
310718,060730085031,85031.0
310742,060730054012,54012.0
310808,060730083501,83501.0
310812,060730083492,83492.0
310841,060730083462,83462.0
310842,060730083391,83391.0
310873,060730202143,202143.0
310879,060730170312,170312.0
310893,060730202072,202072.0
310905,060730158024,158024.0
310921,060730221022,221022.0
310922,060730159023,159023.0
310935,060730132051,132051.0
310943,060730105021,105021.0
310958,060730091081,91081.0
310960,060730170703,170703.0
310965,060730170492,170492.0
310967,060730173071,173071.0
311012,060730208052,208052.0
311029,060730185045,185045.0
311089,060730053011,53011.0
311109,060730093074,93074.0
311168,060730085111,85111.0
311177,060730132063,132063.0
311179,060730027031,27031.0
311198,060730095091,95091.0
311200,060730001002,1002.0
311255,060730170226,170226.0
311267,060730083771,83771.0
311322,060730093081,93081.0
311331,060730039022,39022.0
311349,060730170711,170711.0
311384,060730208063,208063.0
311397,060730058011,58011.0
311422,060730185161,185161.0
311459,060730116022,116022.0
311468,060730201102,201102.0
311496,060730093074,93074.0
311508,060730083762,83762.0
311529,060730202143,202143.0
311532,060730083501,83501.0
311548,060730085112,85112.0
311552,060730085025,85025.0
311601,060730125022,125022.0
311602,060730116022,116022.0
311603,060730095093,95093.0
311616,060730100152,100152.0
311630,060730200294,200294.0
311635,060730005001,5001.0
311639,060730097062,97062.0
311646,060730010001,10001.0
311647,060730058022,58022.0
311654,060730170552,170552.0
311661,060730185044,185044.0
311662,060730023021,23021.0
311671,060730058022,58022.0
311685,060730146013,146013.0
311695,060730202072,202072.0
311703,060730207111,207111.0
311706,060730203131,203131.0
311715,060730162011,162011.0
311740,060730132034,132034.0
311748,060730029042,29042.0
311750,060730083391,83391.0
311778,060730175022,175022.0
311779,060730172011,172011.0
311780,060730166074,166074.0
311783,060730052022,52022.0
311831,060730058012,58012.0
311834,060730177015,177015.0
311836,060730085074,85074.0
311852,060730200321,200321.0
311854,060730185182,185182.0
311885,060730170361,170361.0
311891,060730013022,13022.0
311895,060730091071,91071.0
311913,,123021.0
311919,060730170623,170623.0
311927,060730076011,76011.0
311951,060730179012,179012.0
311956,060730096041,96041.0
311977,060730082012,82012.0
311979,060730133173,133173.0
311988,060730083501,83501.0
311997,060730134243,134243.0
311998,060730012012,12012.0
312026,060730054023,54023.0
312077,060730131044,131044.0
312102,060730083782,83782.0
312107,060730174034,174034.0
312109,060730149022,149022.0
312148,060730032041,32041.0
312169,060730105021,105021.0
312176,060730091041,91041.0
312177,060730091012,91012.0
312221,060730110001,110001.0
312222,060730166101,166101.0
312224,060730083391,83391.0
312231,060730096044,96044.0
312243,060730016003,16003.0
312249,060730028043,28043.0
312259,060730177014,177014.0
312297,060730085112,85112.0
312343,060730133173,133173.0
312349,060730198111,198111.0
312350,060730085071,85071.0
312355,060730185045,185045.0
312371,060730137021,137021.0
312380,060730162021,162021.0
312397,060730175011,175011.0
312454,060730148051,148051.0
312455,060730130002,130002.0
312456,060730134241,134241.0
312457,060730085112,85112.0
312472,060730039012,39012.0
312483,060730065003,65003.0
312484,060730083391,83391.0
312490,060730198051,198051.0
312491,060730170482,170482.0
312519,060730012011,12011.0
312536,060730085112,85112.0
312547,060730202142,202142.0
312548,060730207081,207081.0
312565,060730083501,83501.0
312569,060730013012,13012.0
312584,060730185091,185091.0
312595,060730056022,56022.0
312597,060730198031,198031.0
312598,060730013012,13012.0
312603,060730129001,129001.0
312623,060730062001,62001.0
312658,060730100182,100182.0
312670,,109002.0
312674,060730133071,133071.0
312676,060730065002,65002.0
312677,060730133164,133164.0
312705,060730083502,83502.0
312706,060730166141,166141.0
312709,060730214013,214013.0
312713,060730170703,170703.0
312717,060730011001,11001.0
312738,060730083582,83582.0
312748,060730200294,200294.0
312758,060730098041,98041.0
312761,060730150011,150011.0
312792,060730085112,85112.0
312824,060730091081,91081.0
312829,060730100152,100152.0
312864,060730159012,159012.0
312865,060730087022,87022.0
312879,060730170401,170401.0
312885,060730173033,173033.0
312894,060730076011,76011.0
312941,060730013012,13012.0
312945,060730096034,96034.0
312948,060730124011,124011.0
312949,060730085111,85111.0
312951,060730182011,182011.0
312952,060730065001,65001.0
312978,060730051032,51032.0
312992,060730203131,203131.0
312995,060730181011,181011.0
313011,060730173072,173072.0
313018,060730083052,83052.0
313021,060730093074,93074.0
313022,060730178014,178014.0
313024,060730110001,110001.0
313041,060730179012,179012.0
313045,060730105022,105022.0
313086,060730081012,81012.0
313089,060730091091,91091.0
313097,060730007002,7002.0
313156,060730184003,184003.0
313177,060730065002,65002.0
313180,060730214013,214013.0
313190,060730200372,200372.0
313227,060730053011,53011.0
313238,060730085055,85055.0
313244,060730100161,100161.0
313268,060730198031,198031.0
313272,060730178014,178014.0
313284,060730185182,185182.0
313300,060730199053,199053.0
313314,060730083501,83501.0
313323,060730133092,133092.0
313331,060730065001,65001.0
313383,060730082011,82011.0
313386,060730198031,198031.0
313388,060730054012,54012.0
313390,060730178014,178014.0
313396,060730185182,185182.0
313419,060730085024,85024.0
313425,060730200262,200262.0
313429,060730083501,83501.0
313436,060730170226,170226.0
313440,060730214013,214013.0
313441,060730170141,170141.0
313448,060730198111,198111.0
313477,060730219001,219001.0
313481,060730215021,215021.0
313528,060730098053,98053.0
313532,060730203131,203131.0
313544,060730053011,53011.0
313545,060730053011,53011.0
313547,060730027081,27081.0
313555,060730148042,148042.0
313565,060730085112,85112.0
313568,060730085112,85112.0
313578,060730221012,221012.0
313596,060730132051,132051.0
313615,060730175012,175012.0
313619,060730058011,58011.0
313622,060730083793,83793.0
313635,060730173071,173071.0
313654,060730100122,100122.0
313656,060730004001,4001.0
313661,060730146011,146011.0
313672,060730097033,97033.0
313676,060730085112,85112.0
313689,060730029032,29032.0
313694,060730127001,127001.0
313696,060730004003,4003.0
313699,060730134092,134092.0
313705,060730075021,75021.0
313708,060730100191,100191.0
313716,060730132051,132051.0
313721,060730060001,60001.0
313726,060730058021,58021.0
313734,060730202092,202092.0
313751,060730206013,206013.0
313772,060730200352,200352.0
313791,060730053012,53012.0
313794,060730214013,214013.0
313807,060730083051,83051.0
313808,060730007002,7002.0
313828,060730053012,53012.0
313838,060730091072,91072.0
313842,060730024021,24021.0
313901,060730205001,205001.0
313941,060730170712,170712.0
313950,060730083033,83033.0
313958,060730079051,79051.0
313960,060730166161,166161.0
313982,060730126001,126001.0
314009,060730221012,221012.0
314028,060730129001,129001.0
314093,060730038001,38001.0
314098,060730101062,101062.0
314109,060730200192,200192.0
314113,060730110001,110001.0
314136,060730100091,100091.0
314141,060730050001,50001.0
314146,060730085025,85025.0
314156,060730160001,160001.0
314157,060730080064,80064.0
314167,060730083462,83462.0
314168,060730083611,83611.0
314169,060730170141,170141.0
314184,060730185042,185042.0
314194,060730038001,38001.0
314207,060730208111,208111.0
314213,060730170651,170651.0
314237,060730085102,85102.0
314266,060730170212,170212.0
314287,060730125022,125022.0
314304,060730072002,72002.0
314317,060730101032,101032.0
314318,060730170226,170226.0
314338,060730170502,170502.0
314347,060730206013,206013.0
314348,060730083691,83691.0
314353,060730079101,79101.0
314373,060730093061,93061.0
314377,060730184001,184001.0
314389,060730162021,162021.0
314400,060730076011,76011.0
314424,060730133173,133173.0
314427,060730118024,118024.0
314456,060730144001,144001.0
314466,060730137022,137022.0
314486,060730200293,200293.0
314489,060730029042,29042.0
314519,060730083391,83391.0
314524,060730097062,97062.0
314525,060730147022,147022.0
314526,060730076023,76023.0
314527,060730171081,171081.0
314536,060730170201,170201.0
314541,060730176013,176013.0
314542,060730214013,214013.0
314558,,117001.0
314600,060730054021,54021.0
314601,060730085033,85033.0
314602,060730133192,133192.0
314603,060730021005,21005.0
314624,060730176032,176032.0
314633,060730202143,202143.0
314643,060730029031,29031.0
314664,060730148033,148033.0
314687,060730083511,83511.0
314694,060730091081,91081.0
314698,060730100152,100152.0
314730,060730083502,83502.0
314734,060730094001,94001.0
314783,060730083453,83453.0
314793,060730093074,93074.0
314797,060730098041,98041.0
314848,060730200294,200294.0
314850,060730171064,171064.0
314857,060730089021,89021.0
314859,060730100093,100093.0
314870,060730134213,134213.0
314888,060730004002,4002.0
314890,060730125011,125011.0
314904,060730044002,44002.0
314926,060730029051,29051.0
314936,060730162021,162021.0
314939,060730202022,202022.0
314941,060730096044,96044.0
314945,060730131032,131032.0
314948,060730110001,110001.0
314952,060730004001,4001.0
314959,060730200444,200444.0
314964,060730060003,60003.0
314967,060730056022,56022.0
315004,060730093074,93074.0
315042,060730198101,198101.0
315095,060730027034,27034.0
315100,060730059001,59001.0
315113,060730198031,198031.0
315120,060730096034,96034.0
315130,060730203081,203081.0
315137,060730148061,148061.0
315152,060730221012,221012.0
315163,060730068011,68011.0
315167,060730083462,83462.0
315173,060730024011,24011.0
315231,060730215023,215023.0
315232,060730202143,202143.0
315237,060730081012,81012.0
315250,060730053012,53012.0
315251,060730178131,178131.0
315265,060730166171,166171.0
315270,060730133071,133071.0
315273,060730170682,170682.0
315302,060730161003,161003.0
315304,060730113001,113001.0
315308,060730093072,93072.0
315320,060730053021,53021.0
315326,060730199053,199053.0
315348,060730011003,11003.0
315350,060730208112,208112.0
315356,060730085112,85112.0
315359,060730083552,83552.0
315373,060730032093,32093.0
315377,060730179012,179012.0
315385,060730172012,172012.0
315389,060730134242,134242.0
315395,060730058011,58011.0
315415,060730083611,83611.0
315431,060730034033,34033.0
315456,060730085111,85111.0
315475,060730134212,134212.0
315477,060730036011,36011.0
315498,060730203131,203131.0
315499,060730083501,83501.0
315504,060730120022,120022.0
315524,060730165023,165023.0
315527,060730085094,85094.0
315528,060730080064,80064.0
315566,060730191051,191051.0
315581,060730099021,99021.0
315604,060730185045,185045.0
315610,060730198101,198101.0
315614,060730160001,160001.0
315619,060730083582,83582.0
315640,060730085112,85112.0
315641,060730162021,162021.0
315645,060730215021,215021.0
315648,060730132051,132051.0
315692,060730205001,205001.0
315698,060730085112,85112.0
315718,060730198111,198111.0
315720,060730133192,133192.0
315721,060730194032,194032.0
315724,060730008001,8001.0
315733,060730203131,203131.0
315759,060730083124,83124.0
315766,060730083611,83611.0
315767,060730170226,170226.0
315776,060730048003,48003.0
315784,060730076011,76011.0
315787,060730170553,170553.0
315804,060730139063,139063.0
315808,060730133062,133062.0
315812,060730207112,207112.0
315820,060730083501,83501.0
315832,060730021001,21001.0
315835,060730056022,56022.0
315850,060730159012,159012.0
315855,060730100181,100181.0
315856,060730100172,100172.0
315857,060730200293,200293.0
315868,060730148033,148033.0
315896,,120032.0
315928,060730184003,184003.0
315958,060730083761,83761.0
315967,060730203131,203131.0
316019,060730163022,163022.0
316039,060730162013,162013.0
316059,060730198051,198051.0
316070,060730162021,162021.0
316091,060730068021,68021.0
316120,060730053021,53021.0
316121,060730200302,200302.0
316125,060730053012,53012.0
316130,060730007003,7003.0
316152,060730079052,79052.0
316158,060730170414,170414.0
316159,060730021004,21004.0
316160,060730083492,83492.0
316181,060730178011,178011.0
316206,060730126001,126001.0
316234,060730054012,54012.0
316242,060730166201,166201.0
316245,060730198111,198111.0
316250,060730170492,170492.0
316276,060730082012,82012.0
316283,060730185092,185092.0
316307,060730170212,170212.0
316308,060730170484,170484.0
316312,060730171084,171084.0
316328,060730170671,170671.0
316329,060730026014,26014.0
316356,060730079101,79101.0
316365,060730179012,179012.0
316376,060730076012,76012.0
316387,060730161003,161003.0
316399,060730085031,85031.0
316405,060730160001,160001.0
316418,060730200172,200172.0
316445,060730133272,133272.0
316460,060730203131,203131.0
316488,060730079081,79081.0
316510,060730127002,127002.0
316511,060730219002,219002.0
316519,060730221012,221012.0
316526,060730221024,221024.0
316552,060730200421,200421.0
316619,060730200294,200294.0
316625,060730029021,29021.0
316627,060730079101,79101.0
316634,060730079072,79072.0
316667,060730184001,184001.0
316668,060730093064,93064.0
316687,060730171094,171094.0
316688,060730085112,85112.0
316689,060730085094,85094.0
316725,060730208121,208121.0
316745,060730198051,198051.0
316758,060730132031,132031.0
316760,060730221012,221012.0
316788,060730079051,79051.0
316793,060730083771,83771.0
316812,060730183012,183012.0
316836,060730085112,85112.0
316861,060730131032,131032.0
316874,060730003021,3021.0
316894,060730201112,201112.0
316897,060730079051,79051.0
316908,060730058011,58011.0
316922,060730079102,79102.0
316938,060730082021,82021.0
316942,060730029051,29051.0
316983,060730198111,198111.0
316984,060730096043,96043.0
317011,060730054023,54023.0
317075,060730053013,53013.0
317102,060730094001,94001.0
317104,060730021001,21001.0
317109,060730096032,96032.0
317115,060730200444,200444.0
317124,060730043003,43003.0
317126,060730095093,95093.0
317128,060730131044,131044.0
317141,060730085091,85091.0
317148,060730199053,199053.0
317154,060730083582,83582.0
317172,060730170492,170492.0
317178,060730133212,133212.0
317217,060730054032,54032.0
317220,060730083602,83602.0
317225,060730100122,100122.0
317258,060730029031,29031.0
317260,060730170401,170401.0
317265,060730146011,146011.0
317286,060730176012,176012.0
317287,060730124023,124023.0
317299,060730176061,176061.0
317302,060730134012,134012.0
317305,060730170711,170711.0
317306,060730065003,65003.0
317319,060730021001,21001.0
317323,060730100091,100091.0
317337,060730133252,133252.0
317367,060730083602,83602.0
317373,060730060002,60002.0
317377,060730173061,173061.0
317386,060730170711,170711.0
317411,060730083273,83273.0
317414,060730173061,173061.0
317420,060730056022,56022.0
317434,060730176061,176061.0
317435,060730100093,100093.0
317450,060730093072,93072.0
317481,060730132051,132051.0
317483,060730203111,203111.0
317488,060730008004,8004.0
317489,060730003021,3021.0
317508,060730181013,181013.0
317513,060730179012,179012.0
317520,060730134092,134092.0
317561,060730146013,146013.0
317575,060730082012,82012.0
317584,060730199041,199041.0
317587,060730200172,200172.0
317625,060730083453,83453.0
317626,060730085012,85012.0
317638,060730096044,96044.0
317660,060730170431,170431.0
317664,060730185223,185223.0
317678,060730093083,93083.0
317682,060730185045,185045.0
317690,060730200355,200355.0
317698,060730093083,93083.0
317701,060730100093,100093.0
317726,060730181022,181022.0
317755,060730027051,27051.0
317761,060730162021,162021.0
317770,060730200172,200172.0
317785,060730200352,200352.0
317795,060730065003,65003.0
317800,060730028012,28012.0
317801,060730098014,98014.0
317802,060730056022,56022.0
317839,060730176061,176061.0
317845,060730011001,11001.0
317853,060730133072,133072.0
317854,060730200294,200294.0
317855,060730083602,83602.0
317860,060730085055,85055.0
317877,060730202141,202141.0
317889,060730177015,177015.0
317925,060730083501,83501.0
317973,060730028043,28043.0
317983,060730085112,85112.0
317988,060730053012,53012.0
317997,060730033051,33051.0
317998,060730022021,22021.0
318000,060730083391,83391.0
318008,060730206012,206012.0
318016,060730134091,134091.0
318017,060730170432,170432.0
318021,060730162021,162021.0
318025,060730027031,27031.0
318027,060730133072,133072.0
318034,060730170226,170226.0
318039,060730093072,93072.0
318056,060730170482,170482.0
318069,060730132051,132051.0
318083,060730170512,170512.0
318109,060730170652,170652.0
318152,060730083611,83611.0
318203,060730171061,171061.0
318212,060730085111,85111.0
318215,060730180001,180001.0
318219,060730200294,200294.0
318224,060730170524,170524.0
318238,060730045013,45013.0
318240,060730075014,75014.0
318249,060730134222,134222.0
318259,060730221012,221012.0
318262,060730083691,83691.0
318264,060730083391,83391.0
318272,060730093074,93074.0
318298,060730097033,97033.0
318330,060730100152,100152.0
318349,060730132041,132041.0
318362,060730166141,166141.0
318363,060730023012,23012.0
318366,060730062001,62001.0
318397,060730083502,83502.0
318408,060730087022,87022.0
318417,060730198111,198111.0
318418,060730007002,7002.0
318435,060730202112,202112.0
318443,060730153023,153023.0
318470,060730083762,83762.0
318486,060730200172,200172.0
318492,060730053011,53011.0
318495,060730085111,85111.0
318502,060730208061,208061.0
318503,060730208064,208064.0
318520,060730008001,8001.0
318526,060730203131,203131.0
318557,060730085111,85111.0
318568,060730091023,91023.0
318622,060730170561,170561.0
318624,060730085112,85112.0
318638,060730085112,85112.0
318644,060730079101,79101.0
318657,060730170553,170553.0
318670,060730097061,97061.0
318676,060730101031,101031.0
318682,060730076012,76012.0
318694,060730095021,95021.0
318697,060730085025,85025.0
318709,060730105024,105024.0
318755,060730085112,85112.0
318763,060730053013,53013.0
318769,060730175012,175012.0
318774,060730166074,166074.0
318779,060730010001,10001.0
318794,060730161003,161003.0
318801,060730007002,7002.0
318803,060730096022,96022.0
318804,060730093083,93083.0
318805,060730198051,198051.0
318836,060730022011,22011.0
318887,060730125023,125023.0
318895,060730131022,131022.0
318916,060730175012,175012.0
318931,060730177015,177015.0
318934,060730050001,50001.0
318943,060730162021,162021.0
318944,060730162022,162022.0
318945,060730162021,162021.0
318946,060730068021,68021.0
318948,060730085112,85112.0
318980,060730083691,83691.0
318991,060730085031,85031.0
318995,060730076021,76021.0
318996,060730053012,53012.0
319001,060730032041,32041.0
319004,060730054022,54022.0
319005,060730202143,202143.0
319046,060730134123,134123.0
319061,060730031113,31113.0
319063,060730200432,200432.0
319070,060730093072,93072.0
319078,060730198051,198051.0
319092,060730183022,183022.0
319118,060730183012,183012.0
319122,060730065002,65002.0
319149,060730032041,32041.0
319151,060730085112,85112.0
319176,060730207111,207111.0
319197,060730203101,203101.0
319237,060730079121,79121.0
319244,060730083583,83583.0
319250,060730080031,80031.0
319264,060730004002,4002.0
319267,060730170412,170412.0
319298,060730065001,65001.0
319316,060730053013,53013.0
319319,060730134242,134242.0
319332,060730093083,93083.0
319362,060730002021,2021.0
319374,060730170481,170481.0
319402,060730083501,83501.0
319416,060730221012,221012.0
319430,060730072002,72002.0
319451,060730011001,11001.0
319456,060730144001,144001.0
319460,060730091091,91091.0
319478,060730173032,173032.0
319481,060730004003,4003.0
319505,060730083502,83502.0
319507,060730085112,85112.0
319524,060730083762,83762.0
319543,060730091091,91091.0
319556,060730218001,218001.0
319557,060730085113,85113.0
319575,060730050001,50001.0
319577,060730082012,82012.0
319608,060730003021,3021.0
319626,060730203131,203131.0
319628,060730100152,100152.0
319655,060730085112,85112.0
319661,060730174071,174071.0
319664,060730175012,175012.0
319682,060730085094,85094.0
319704,060730100152,100152.0
319708,060730082012,82012.0
319715,060730082012,82012.0
319733,060730181023,181023.0
319740,060730079102,79102.0
319741,060730044002,44002.0
319771,060730082011,82011.0
319772,060730144002,144002.0
319775,060730003021,3021.0
319869,060730100152,100152.0
319890,060730029022,29022.0
319894,060730162021,162021.0
319907,060730170141,170141.0
319918,060730170313,170313.0
319933,060730170502,170502.0
319941,060730202144,202144.0
319946,060730148033,148033.0
319954,060730083502,83502.0
320001,060730134123,134123.0
320015,060730096021,96021.0
320032,060730162022,162022.0
320052,060730170226,170226.0
320060,060730178133,178133.0
320082,060730009011,9011.0
320093,060730083121,83121.0
320106,060730208051,208051.0
320115,060730181012,181012.0
320165,060730194032,194032.0
320177,060730085055,85055.0
320193,060730011003,11003.0
320202,060730100152,100152.0
320237,060730124012,124012.0
320240,060730206013,206013.0
320241,060730179012,179012.0
320246,060730170141,170141.0
320303,060730178114,178114.0
320340,060730053021,53021.0
320355,060730170703,170703.0
320412,060730100031,100031.0
320415,060730154031,154031.0
320420,060730095091,95091.0
320458,060730083501,83501.0
320466,060730170711,170711.0
320472,060730095091,95091.0
320480,060730184001,184001.0
320488,060730060002,60002.0
320495,060730218001,218001.0
320499,060730065002,65002.0
320504,060730175012,175012.0
320519,060730132051,132051.0
320539,060730198111,198111.0
320541,060730041013,41013.0
320547,060730078001,78001.0
320569,060730011003,11003.0
320596,060730008004,8004.0
320607,060730178014,178014.0
320611,060730185043,185043.0
320649,060730054032,54032.0
320667,060730009022,9022.0
320686,060730170212,170212.0
320710,060730175012,175012.0
320717,060730138021,138021.0
320718,060730183011,183011.0
320722,060730082021,82021.0
320774,060730089022,89022.0
320779,,123021.0
320792,060730085111,85111.0
320796,060730208052,208052.0
320797,,117003.0
320805,060730083611,83611.0
320817,060730146011,146011.0
320835,060730096044,96044.0
320838,060730085101,85101.0
320872,060730202144,202144.0
320880,060730144002,144002.0
320919,060730043002,43002.0
320920,060730016004,16004.0
320940,060730024023,24023.0
320983,060730029042,29042.0
320998,060730094001,94001.0
321024,060730039013,39013.0
321033,060730065002,65002.0
321052,060730101061,101061.0
321067,060730101061,101061.0
321068,060730102013,102013.0
321075,,117001.0
321088,060730085102,85102.0
321118,060730100152,100152.0
321132,060730200294,200294.0
321138,060730158012,158012.0
321165,060730083501,83501.0
321167,060730214013,214013.0
321186,060730083793,83793.0
321189,060730176051,176051.0
321231,060730054023,54023.0
321256,060730085112,85112.0
321286,060730017001,17001.0
321289,060730023011,23011.0
321290,060730140022,140022.0
321370,060730100152,100152.0
321377,060730083391,83391.0
321382,060730005003,5003.0
321401,060730202144,202144.0
321410,060730139082,139082.0
321424,060730178084,178084.0
321447,060730093074,93074.0
321454,060730083573,83573.0
321485,060730170492,170492.0
321487,060730173032,173032.0
321489,060730149022,149022.0
321502,060730182023,182023.0
321503,060730083602,83602.0
321517,060730170583,170583.0
321554,060730065001,65001.0
321556,060730051022,51022.0
321562,060730132032,132032.0
321572,060730221022,221022.0
321581,060730054011,54011.0
321582,060730073041,73041.0
321586,060730166141,166141.0
321589,060730133192,133192.0
321617,060730032021,32021.0
321682,060730100152,100152.0
321683,060730098014,98014.0
321687,060730139032,139032.0
321690,060730219001,219001.0
321739,060730027031,27031.0
321768,060730100152,100152.0
321780,060730080033,80033.0
321781,060730082011,82011.0
321809,060730085044,85044.0
321811,,117001.0
321812,060730093072,93072.0
321813,060730082012,82012.0
321814,060730083663,83663.0
321823,060730035013,35013.0
321845,060730076012,76012.0
321855,060730085111,85111.0
321856,060730085113,85113.0
321864,060730095093,95093.0
321882,060730054012,54012.0
321885,060730085112,85112.0
321900,060730085051,85051.0
321912,060730127001,127001.0
321916,060730131023,131023.0
321940,060730132032,132032.0
321968,060730202143,202143.0
321972,060730003021,3021.0
321977,060730159024,159024.0
322008,060730166211,166211.0
322024,060730219002,219002.0
322033,060730183012,183012.0
322037,060730014001,14001.0
322059,060730197011,197011.0
322064,060730134123,134123.0
322081,060730154071,154071.0
322084,060730050001,50001.0
322090,060730101032,101032.0
322101,060730083282,83282.0
322117,060730133173,133173.0
322137,060730083311,83311.0
322139,060730200294,200294.0
322166,060730024023,24023.0
322175,060730100093,100093.0
322184,060730200172,200172.0
322214,060730132051,132051.0
322248,060730083391,83391.0
322250,060730054021,54021.0
322262,060730171092,171092.0
322285,060730201113,201113.0
322307,060730093011,93011.0
322310,060730023021,23021.0
322322,060730174031,174031.0
322328,060730133095,133095.0
322334,060730087022,87022.0
322338,060730179012,179012.0
322385,060730100152,100152.0
322411,060730166152,166152.0
322426,060730173033,173033.0
322431,060730194032,194032.0
322440,060730083453,83453.0
322446,060730118024,118024.0
322457,060730029051,29051.0
322478,060730027023,27023.0
322480,060730039022,39022.0
322488,060730091081,91081.0
322505,060730100152,100152.0
322514,060730102013,102013.0
322523,060730101071,101071.0
322525,060730085076,85076.0
322532,060730194032,194032.0
322534,,123021.0
322567,060730027031,27031.0
322586,060730091072,91072.0
322618,060730079101,79101.0
322625,060730202112,202112.0
322632,060730170552,170552.0
322654,060730083072,83072.0
322675,060730100152,100152.0
322688,060730162021,162021.0
322699,060730170492,170492.0
322700,060730167031,167031.0
322705,060730086003,86003.0
322706,060730174033,174033.0
322751,060730166173,166173.0
322756,060730057002,57002.0
322779,060730203131,203131.0
322782,060730179013,179013.0
322843,060730058022,58022.0
322861,060730221024,221024.0
322864,060730162013,162013.0
322878,060730162021,162021.0
322895,060730081023,81023.0
322901,060730079072,79072.0
322903,060730093074,93074.0
322933,060730149023,149023.0
322963,060730083732,83732.0
322975,060730203132,203132.0
322990,060730027051,27051.0
322994,060730170212,170212.0
322995,060730095053,95053.0
323007,060730083731,83731.0
323008,060730038001,38001.0
323035,060730132032,132032.0
323040,060730136014,136014.0
323046,060730144002,144002.0
323062,060730027072,27072.0
323081,060730202091,202091.0
323087,060730202022,202022.0
323096,060730191054,191054.0
323109,060730083552,83552.0
323121,060730010001,10001.0
323147,060730162021,162021.0
323156,060730052023,52023.0
323159,060730170711,170711.0
323172,060730080031,80031.0
323176,060730144002,144002.0
323180,060730085111,85111.0
323184,060730058021,58021.0
323188,060730101091,101091.0
323237,060730218001,218001.0
323281,060730100152,100152.0
323290,060730025011,25011.0
323293,060730120021,120021.0
323304,060730010004,10004.0
323305,060730039013,39013.0
323326,060730134213,134213.0
323327,060730054021,54021.0
323345,060730054012,54012.0
323350,060730053013,53013.0
323351,060730053013,53013.0
323368,060730083462,83462.0
323439,060730083511,83511.0
323446,060730170492,170492.0
323455,060730079101,79101.0
323463,060730220002,220002.0
323482,060730083462,83462.0
323500,060730219001,219001.0
323503,060730076013,76013.0
323534,060730203131,203131.0
323560,060730076014,76014.0
323571,060730022021,22021.0
323602,060730202131,202131.0
323617,060730089022,89022.0
323631,060730068022,68022.0
323659,060730081012,81012.0
323663,060730180001,180001.0
323674,060730133092,133092.0
323679,060730085112,85112.0
323690,060730221012,221012.0
323726,060730072001,72001.0
323734,060730083501,83501.0
323746,060730134143,134143.0
323762,060730093081,93081.0
323793,060730005001,5001.0
323845,060730214012,214012.0
323846,060730093074,93074.0
323849,060730133082,133082.0
323852,,118011.0
323855,060730053011,53011.0
323863,060730170582,170582.0
323874,060730176013,176013.0
323891,060730079101,79101.0
323907,060730221012,221012.0
323921,,123021.0
323923,060730134243,134243.0
323928,060730032041,32041.0
323945,060730183012,183012.0
323948,060730200431,200431.0
323953,060730133192,133192.0
323954,060730032131,32131.0
323961,060730202112,202112.0
323977,060730139071,139071.0
323985,060730200294,200294.0
324001,060730203052,203052.0
324026,060730082012,82012.0
324027,060730166152,166152.0
324032,060730133092,133092.0
324056,060730202143,202143.0
324061,060730100152,100152.0
324071,060730170141,170141.0
324075,060730099021,99021.0
324080,060730083502,83502.0
324089,060730128001,128001.0
324105,060730203051,203051.0
324118,060730166142,166142.0
324122,060730083501,83501.0
324130,060730058021,58021.0
324171,060730208121,208121.0
324178,060730100152,100152.0
324181,060730175013,175013.0
324200,060730207081,207081.0
324239,060730087012,87012.0
324249,060730202022,202022.0
324266,060730134123,134123.0
324302,060730201081,201081.0
324304,060730083602,83602.0
324316,060730009023,9023.0
324333,060730130004,130004.0
324340,060730083501,83501.0
324349,060730085112,85112.0
324354,060730134242,134242.0
324360,060730170141,170141.0
324372,060730016002,16002.0
324407,060730052011,52011.0
324430,060730087011,87011.0
324436,060730110001,110001.0
324438,060730134243,134243.0
324444,060730100093,100093.0
324466,060730083501,83501.0
324484,060730083391,83391.0
324501,060730162021,162021.0
324502,060730083762,83762.0
324527,060730083121,83121.0
324531,060730178132,178132.0
324596,060730096034,96034.0
324600,060730171064,171064.0
324604,060730221024,221024.0
324609,060730120021,120021.0
324616,060730160001,160001.0
324632,060730079121,79121.0
324659,060730202143,202143.0
324666,060730120022,120022.0
324683,060730218001,218001.0
324685,060730051011,51011.0
324691,060730172012,172012.0
324694,060730170651,170651.0
324697,060730093072,93072.0
324710,060730133172,133172.0
